GEO_ID,NAME,state,year,variable,value,label,concept
0400000US44,Rhode Island,44,2018,B01001_004E,29302,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US48,Texas,48,2018,B01001_004E,1029753,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US45,South Carolina,45,2018,B01001_004E,157158,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US46,South Dakota,46,2018,B01001_004E,30696,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US47,Tennessee,47,2018,B01001_004E,211506,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US50,Vermont,50,2018,B01001_004E,16449,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US49,Utah,49,2018,B01001_004E,133298,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US51,Virginia,51,2018,B01001_004E,262476,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US53,Washington,53,2018,B01001_004E,236092,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US54,West Virginia,54,2018,B01001_004E,52365,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US55,Wisconsin,55,2018,B01001_004E,182519,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US56,Wyoming,56,2018,B01001_004E,19686,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US72,Puerto Rico,72,2018,B01001_004E,94778,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US01,Alabama,01,2018,B01001_004E,154426,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US02,Alaska,02,2018,B01001_004E,26511,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US04,Arizona,04,2018,B01001_004E,230966,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US05,Arkansas,05,2018,B01001_004E,100727,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US06,California,06,2018,B01001_004E,1274390,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US08,Colorado,08,2018,B01001_004E,182468,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US10,Delaware,10,2018,B01001_004E,27532,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US11,District of Columbia,11,2018,B01001_004E,17266,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US09,Connecticut,09,2018,B01001_004E,101921,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US12,Florida,12,2018,B01001_004E,579011,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US13,Georgia,13,2018,B01001_004E,357301,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US16,Idaho,16,2018,B01001_004E,63203,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US15,Hawaii,15,2018,B01001_004E,43770,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US17,Illinois,17,2018,B01001_004E,408589,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US18,Indiana,18,2018,B01001_004E,223689,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US19,Iowa,19,2018,B01001_004E,104367,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US20,Kansas,20,2018,B01001_004E,102996,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US21,Kentucky,21,2018,B01001_004E,144262,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US22,Louisiana,22,2018,B01001_004E,155651,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US23,Maine,23,2018,B01001_004E,36685,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US24,Maryland,24,2018,B01001_004E,190426,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US25,Massachusetts,25,2018,B01001_004E,186240,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US26,Michigan,26,2018,B01001_004E,305110,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US27,Minnesota,27,2018,B01001_004E,186233,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US01,Alabama,01,2019,B01001_004E,153494,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US02,Alaska,02,2019,B01001_004E,26776,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US04,Arizona,04,2019,B01001_004E,228224,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US05,Arkansas,05,2019,B01001_004E,100270,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US06,California,06,2019,B01001_004E,1257974,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US08,Colorado,08,2019,B01001_004E,180524,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US10,Delaware,10,2019,B01001_004E,27087,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US11,District of Columbia,11,2019,B01001_004E,17846,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US09,Connecticut,09,2019,B01001_004E,100677,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US12,Florida,12,2019,B01001_004E,576826,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US13,Georgia,13,2019,B01001_004E,353427,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US16,Idaho,16,2019,B01001_004E,63364,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US15,Hawaii,15,2019,B01001_004E,43395,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US17,Illinois,17,2019,B01001_004E,402708,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US18,Indiana,18,2019,B01001_004E,219483,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US19,Iowa,19,2019,B01001_004E,104906,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US20,Kansas,20,2019,B01001_004E,101650,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US21,Kentucky,21,2019,B01001_004E,141685,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US22,Louisiana,22,2019,B01001_004E,153422,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US23,Maine,23,2019,B01001_004E,35824,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US24,Maryland,24,2019,B01001_004E,189641,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US25,Massachusetts,25,2019,B01001_004E,183921,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US26,Michigan,26,2019,B01001_004E,303257,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US27,Minnesota,27,2019,B01001_004E,186179,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US28,Mississippi,28,2019,B01001_004E,102265,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US29,Missouri,29,2019,B01001_004E,194254,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US30,Montana,30,2019,B01001_004E,32638,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US31,Nebraska,31,2019,B01001_004E,67575,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US32,Nevada,32,2019,B01001_004E,97101,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US33,New Hampshire,33,2019,B01001_004E,35913,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US34,New Jersey,34,2019,B01001_004E,272935,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US35,New Mexico,35,2019,B01001_004E,68180,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US36,New York,36,2019,B01001_004E,564601,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US37,North Carolina,37,2019,B01001_004E,320727,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US38,North Dakota,38,2019,B01001_004E,25724,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US39,Ohio,39,2019,B01001_004E,361228,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US40,Oklahoma,40,2019,B01001_004E,136290,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US41,Oregon,41,2019,B01001_004E,123603,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US42,Pennsylvania,42,2019,B01001_004E,367642,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US44,Rhode Island,44,2019,B01001_004E,27961,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US45,South Carolina,45,2019,B01001_004E,156379,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US46,South Dakota,46,2019,B01001_004E,31310,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US47,Tennessee,47,2019,B01001_004E,209037,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US48,Texas,48,2019,B01001_004E,1028870,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US50,Vermont,50,2019,B01001_004E,16280,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US49,Utah,49,2019,B01001_004E,133300,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US51,Virginia,51,2019,B01001_004E,261238,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US53,Washington,53,2019,B01001_004E,238036,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US54,West Virginia,54,2019,B01001_004E,51175,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US55,Wisconsin,55,2019,B01001_004E,180327,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US56,Wyoming,56,2019,B01001_004E,19680,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US72,Puerto Rico,72,2019,B01001_004E,88943,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US42,Pennsylvania,42,2020,B01001_004E,363266,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US06,California,06,2020,B01001_004E,1242495,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US54,West Virginia,54,2020,B01001_004E,50683,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US49,Utah,49,2020,B01001_004E,133443,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US36,New York,36,2020,B01001_004E,556290,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US11,District of Columbia,11,2020,B01001_004E,18008,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US02,Alaska,02,2020,B01001_004E,26976,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US12,Florida,12,2020,B01001_004E,577895,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US45,South Carolina,45,2020,B01001_004E,154730,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US38,North Dakota,38,2020,B01001_004E,25687,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US23,Maine,23,2020,B01001_004E,35428,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US13,Georgia,13,2020,B01001_004E,347193,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US01,Alabama,01,2020,B01001_004E,150937,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US33,New Hampshire,33,2020,B01001_004E,36222,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US41,Oregon,41,2020,B01001_004E,122686,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US56,Wyoming,56,2020,B01001_004E,19920,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US04,Arizona,04,2020,B01001_004E,225723,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US22,Louisiana,22,2020,B01001_004E,151469,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US18,Indiana,18,2020,B01001_004E,220581,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US16,Idaho,16,2020,B01001_004E,62981,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US09,Connecticut,09,2020,B01001_004E,97435,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US15,Hawaii,15,2020,B01001_004E,43219,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US17,Illinois,17,2020,B01001_004E,390928,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US25,Massachusetts,25,2020,B01001_004E,183834,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US48,Texas,48,2020,B01001_004E,1026859,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US30,Montana,30,2020,B01001_004E,32075,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US31,Nebraska,31,2020,B01001_004E,67732,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US39,Ohio,39,2020,B01001_004E,359829,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US08,Colorado,08,2020,B01001_004E,177258,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US34,New Jersey,34,2020,B01001_004E,271720,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US24,Maryland,24,2020,B01001_004E,187164,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US51,Virginia,51,2020,B01001_004E,261593,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US50,Vermont,50,2020,B01001_004E,16626,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US37,North Carolina,37,2020,B01001_004E,319315,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US05,Arkansas,05,2020,B01001_004E,98969,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US53,Washington,53,2020,B01001_004E,238529,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US20,Kansas,20,2020,B01001_004E,102169,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US40,Oklahoma,40,2020,B01001_004E,134977,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US55,Wisconsin,55,2020,B01001_004E,178837,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US28,Mississippi,28,2020,B01001_004E,96454,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US29,Missouri,29,2020,B01001_004E,193222,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US26,Michigan,26,2020,B01001_004E,298513,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US44,Rhode Island,44,2020,B01001_004E,27475,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US27,Minnesota,27,2020,B01001_004E,185605,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US19,Iowa,19,2020,B01001_004E,104497,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US35,New Mexico,35,2020,B01001_004E,67582,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US32,Nevada,32,2020,B01001_004E,96280,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US10,Delaware,10,2020,B01001_004E,27824,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US72,Puerto Rico,72,2020,B01001_004E,82647,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US21,Kentucky,21,2020,B01001_004E,142570,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US46,South Dakota,46,2020,B01001_004E,31359,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US47,Tennessee,47,2020,B01001_004E,208045,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US01,Alabama,01,2021,B01001_004E,155081,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US02,Alaska,02,2021,B01001_004E,27379,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US04,Arizona,04,2021,B01001_004E,224911,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US05,Arkansas,05,2021,B01001_004E,99723,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US06,California,06,2021,B01001_004E,1245934,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US08,Colorado,08,2021,B01001_004E,176827,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US09,Connecticut,09,2021,B01001_004E,99242,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US10,Delaware,10,2021,B01001_004E,28646,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US11,District of Columbia,11,2021,B01001_004E,17335,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US12,Florida,12,2021,B01001_004E,583755,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US13,Georgia,13,2021,B01001_004E,350442,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US15,Hawaii,15,2021,B01001_004E,44814,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US16,Idaho,16,2021,B01001_004E,65157,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US17,Illinois,17,2021,B01001_004E,397940,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US18,Indiana,18,2021,B01001_004E,222731,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US19,Iowa,19,2021,B01001_004E,105743,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US20,Kansas,20,2021,B01001_004E,104105,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US21,Kentucky,21,2021,B01001_004E,144884,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US22,Louisiana,22,2021,B01001_004E,153155,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US23,Maine,23,2021,B01001_004E,35609,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US24,Maryland,24,2021,B01001_004E,191750,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US25,Massachusetts,25,2021,B01001_004E,189716,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US26,Michigan,26,2021,B01001_004E,306114,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US27,Minnesota,27,2021,B01001_004E,190312,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US28,Mississippi,28,2021,B01001_004E,93551,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US29,Missouri,29,2021,B01001_004E,196550,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US30,Montana,30,2021,B01001_004E,33436,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US31,Nebraska,31,2021,B01001_004E,69746,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US32,Nevada,32,2021,B01001_004E,98171,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US33,New Hampshire,33,2021,B01001_004E,36298,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US34,New Jersey,34,2021,B01001_004E,287097,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US35,New Mexico,35,2021,B01001_004E,68043,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US36,New York,36,2021,B01001_004E,577739,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US37,North Carolina,37,2021,B01001_004E,319048,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US38,North Dakota,38,2021,B01001_004E,26774,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US39,Ohio,39,2021,B01001_004E,366508,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US40,Oklahoma,40,2021,B01001_004E,136180,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US41,Oregon,41,2021,B01001_004E,124130,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US42,Pennsylvania,42,2021,B01001_004E,372560,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US44,Rhode Island,44,2021,B01001_004E,28728,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US45,South Carolina,45,2021,B01001_004E,155195,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US46,South Dakota,46,2021,B01001_004E,31312,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US47,Tennessee,47,2021,B01001_004E,213730,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US48,Texas,48,2021,B01001_004E,1043347,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US49,Utah,49,2021,B01001_004E,136703,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US50,Vermont,50,2021,B01001_004E,17222,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US51,Virginia,51,2021,B01001_004E,266854,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US53,Washington,53,2021,B01001_004E,242605,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US54,West Virginia,54,2021,B01001_004E,51311,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US55,Wisconsin,55,2021,B01001_004E,180072,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US56,Wyoming,56,2021,B01001_004E,19577,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US72,Puerto Rico,72,2021,B01001_004E,80995,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US01,Alabama,01,2022,B01001_004E,153738,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US02,Alaska,02,2022,B01001_004E,26934,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US04,Arizona,04,2022,B01001_004E,221355,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US05,Arkansas,05,2022,B01001_004E,99103,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US06,California,06,2022,B01001_004E,1212387,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US08,Colorado,08,2022,B01001_004E,172140,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US09,Connecticut,09,2022,B01001_004E,98339,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US10,Delaware,10,2022,B01001_004E,28248,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US11,District of Columbia,11,2022,B01001_004E,16875,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US12,Florida,12,2022,B01001_004E,581789,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US13,Georgia,13,2022,B01001_004E,347003,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US15,Hawaii,15,2022,B01001_004E,44517,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US16,Idaho,16,2022,B01001_004E,64120,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US17,Illinois,17,2022,B01001_004E,389011,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US18,Indiana,18,2022,B01001_004E,222313,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US19,Iowa,19,2022,B01001_004E,104975,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US20,Kansas,20,2022,B01001_004E,100719,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US21,Kentucky,21,2022,B01001_004E,144568,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US22,Louisiana,22,2022,B01001_004E,150943,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US23,Maine,23,2022,B01001_004E,35101,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US24,Maryland,24,2022,B01001_004E,190069,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US25,Massachusetts,25,2022,B01001_004E,186186,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US26,Michigan,26,2022,B01001_004E,301620,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US27,Minnesota,27,2022,B01001_004E,188078,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US28,Mississippi,28,2022,B01001_004E,91667,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US29,Missouri,29,2022,B01001_004E,193892,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US30,Montana,30,2022,B01001_004E,32709,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US31,Nebraska,31,2022,B01001_004E,68231,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US32,Nevada,32,2022,B01001_004E,96387,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US33,New Hampshire,33,2022,B01001_004E,35533,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US34,New Jersey,34,2022,B01001_004E,283408,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US35,New Mexico,35,2022,B01001_004E,66116,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US36,New York,36,2022,B01001_004E,564580,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US37,North Carolina,37,2022,B01001_004E,314816,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US38,North Dakota,38,2022,B01001_004E,26663,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US39,Ohio,39,2022,B01001_004E,362111,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US40,Oklahoma,40,2022,B01001_004E,134351,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US41,Oregon,41,2022,B01001_004E,121532,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US42,Pennsylvania,42,2022,B01001_004E,370680,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US44,Rhode Island,44,2022,B01001_004E,28327,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US45,South Carolina,45,2022,B01001_004E,153124,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US46,South Dakota,46,2022,B01001_004E,31225,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US47,Tennessee,47,2022,B01001_004E,212410,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US48,Texas,48,2022,B01001_004E,1038437,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US49,Utah,49,2022,B01001_004E,134775,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US50,Vermont,50,2022,B01001_004E,16970,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US51,Virginia,51,2022,B01001_004E,264873,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US53,Washington,53,2022,B01001_004E,240433,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US54,West Virginia,54,2022,B01001_004E,50305,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
0400000US55,Wisconsin,55,2022,B01001_004E,176914,Estimate!!Total:!!Male:!!5 to 9 years,Sex by Age
